Sirius," I haven't a clue who put your name in that goblet, Harry, but whoever did is no friend to you. People die in this tournament.",
Harry," I'm not ready for this, Sirius.",
Sirius, You don't have a choice.,
Harry, Someone's coming.,
Sirius," Keep your friends close, Harry.",
Hermione, Ronald would like me to tell you that Seamus told him that Dean was told by Parvati that Hagrid is looking for you.,
Harry, Is that right? Well... You can tell him... Wait... What?,
Hermione," [Goes back to Ron, talks to him quietly for a few seconds, then walks back] Dean was told by Parvati that... that... Please don't ask me to say it again! Hagrid is looking for you. [starts to walk away]",
Harry, Well you can tell Ronald–,
Hermione, [furiously] I'M NOT AN OWL!,
Draco Malfoy," Why so tense, Potter? My father and I have a bet, you see. I don't think you're gonna last ten minutes in this tournament. He disagrees. He thinks you won't last five! [laughs]",
Harry," [enraged] I don't give a damn what your father thinks, Malfoy! He's vile, and cruel... and you're just pathetic.",
Draco, Pathetic?! [angrily draws his wand],
Crouch," (as Mad-Eye) OH NO, YOU DON'T, SONNY! [Transfigures Draco into a ferret] I'll teach you to curse someone when their back is turned! [Proceeds to flick the ferret up and down] You stinking...cowardly...scummy...back-shooting--",
McGonagall, Professor Moody! Wha-what are you doing?!,
Crouch, (as Mad-Eye) Teaching.,
McGonagall, [shocked] Is that a... Is that a student?!,
Crouch," (as Mad-Eye) Technically, it's a ferret. [Proceeds to dump the ferret down Crabbe's trousers]",
Goyle," Stand still! Stand still! [Attempts to remove the ferret from Crabbe's trousers, only to be bitten]",
Draco, [Getting up] My father will hear about this!,
Crouch, (as Mad-Eye) Is that a threat?,
McGonnagall, Professor Moody--,
Crouch, (as Mad-Eye) IS THAT A THREAT?!,
McGonnagall, Professor--,
Crouch," (as Mad-Eye) I CAN TELL YOU STORIES ABOUT YOUR FATHER THAT WILL CURL EVEN YOUR GREASY HAIR, BOY!",
McGonnagall, Alastor!,
Crouch, (as Mad-Eye) IT DOESN'T END HERE!,
McGonagall," Alastor. [Moody listens] We never use Transfiguration as a punishment! Surely, Dumbledore told you that?",
Crouch, (as Mad-Eye) He might've mentioned it.,
McGonagall," Well, you will do well to remember it. [She turns around, before gesturing a group of students gathered nearby to leave] Away!",
Crouch, (as Mad-Eye) You. Come with me.,
Ron, I reckon you'd have to be barking mad to put your name in the Goblet of Fire.,
Harry," Caught on, have you? Took you long enough.",
Ron," Well, I'm the not only who thought you'd done it. Everyone was saying it behind your back.",
Harry, [sarcastic] Brilliant. That makes me feel loads better.,
Ron, Least I warned you about the dragons.,
Harry, Hagrid warned me about the dragons.,
Ron," No, no, no. I did. No, don't you remember? I told Hermione to tell you that Seamus told me that Parvati told Dean that Hagrid was looking for you, Seamus never actually told me anything, so it was really me all along. I thought we'd be all right, you know, after you'd figured that out.",
Harry, [confused] ...Who? Who could possibly figure that out? That's completely mental.,
Ron, Yeah. Isn't it? I suppose I was a bit distraught.,
Hermione, [sadly] Boys.,
McGonagall," The house of Godric Gryffindor has been a beacon in the wizarding world for nearly ten centuries, and I will not have you besmirching it in one night by acting like a babbling, bumbling band of baboons.",
George/Fred," [to each other] Try saying that five times fast. [together] Babbling, bumbling band of baboons! Babbling, bumbling band of baboons! Babbling... [Both walk off screen]",
McGonagall," [About the Yule Ball] Inside every girl, a secret swan slumbers, longing to burst forth and take flight.",
Ron," [To Seamus] Something's about to burst out of Eloise Midgen, but I don't think it's a swan.",
Harry," [To Fred and George]] Oi! [They lean in to him] You're never gonna let him forget this, are you?",
Both, [smug smirks on their faces] Never.,
Ron, What are those?! What are those?!,
Harry, My dress robes.,
Ron," Well, they're all right! No lace, no dodgy little collar...",
Harry," Well, I expect yours are more... traditional—",
Parvati, [Looking at Hermione] She looks beautiful!,
Harry," [Looking at Cho] Yeah, she does... Wha– [Turns around and sees Hermione coming down the stairs. Noticing how beautiful she really looks, he smiles gently, agreeing with Parvati]",
Dumstrang Boy, [To Parvati] May I have your arm?,
Parvati, [looks back at Harry then says to the boy] Arm? Leg? I'm yours! [goes to dance with him],
Ron, [about Krum] He’s using you.,
Hermione," How dare you! Besides, I can take care of myself.",
Ron," Doubt it, he’s way too old.",
Hermione, What? Is that what you think?,
Ron," Yeah, that’s what I think!",
Hermione," [on the verge of tears] You know the solution then, don’t you?",
Ron, Go on.,
Hermione," Next time there’s a ball, pluck up the courage and ask me before somebody else does, and not as a last resort!",
Ron, Well... that-that-that... that’s just completely off the point. [sees Harry approaching] Harry.,
Hermione," Where have you been? Never mind. Off to bed, both of you!",
Ron, They get scary when they get older.,
Hermione," Ron, you spoiled EVERYTHING!! [Breaks down in tears on the stairs]",
Harry, I suppose Viktor's already figured it out.,
Hermione," [catching on his meaning] Wouldn't know, we don't actually talk about the tournament. Actually, we don't really talk at all. Viktor's more of a physical being.",
Hermione," [desperately trying to recover] I just mean he's not particularly loquacious. [Harry looks at her in amusement] Mostly, he watches me study. It's a bit annoying, actually.",
Seamus, What's the matter with him?,
Dean, I don't know. I can't see him.,
Neville[horrified], Oh my God! I've killed Harry Potter!,
Fleur Delacour," You saved her, even though she was not yours to save. My little sister. Thank you! [kisses Harry on both cheeks before turning to Ron] And you, you helped.",
Ron," Yeah, yeah, a bit. [Fleur kisses Ron on both cheeks as well before checking on her little sister] Merci.",
Hermione," Personally, I believe you behaved admirably.",
Harry," I finished last, Hermione.",
Hermione," Next to last. Fleur never got past ""ze Grindylows.""",
Bartemius Crouch Sr.," Igor Karkaroff, you have been brought from Azkaban at your own request to present evidence to this council. Should your testimony prove consequential, Council may be prepared to order your immediate release. Until such time you remain, in the eyes of the Ministry, a convicted Death Eater. Do you accept these terms?",
Igor Karkaroff," I do, sir.",
Bartemius Crouch Sr., And what do you wish to present?,
Igor Karkaroff," I have names, sir. There was a Rosier, Evan Rosier.",
Bartemius Crouch Sr., Mr. Rosier is dead.,
Igor Karkaroff, Dead?,
Alastor Moody," [to Dumbledore] Yeah, he took a piece of me with him, though, didn't he?",
Igor Karkaroff, I didn't know.,
Bartemius Crouch Sr., If that is all the witness has to offer...,
Igor Karkaroff," No! No! There was Rookwood, he was a spy.",
Bartemius Crouch Sr., Augustus Rookwood? Of the Department of Mysteries?,
Igor Karkaroff," Ya ya, the same. He passed information to You-Know-Who from inside the Ministry itself.",
Bartemius Crouch Sr.," Very well, the council will deliberate. In the meantime you will return to Azkaban.",
Igor Karkaroff," NO! WAIT! WAIT! PLEASE! PLEASE!. I have more! What about Snape, Severus Snape?",
Dumbledore," The council is very much aware of given evidence to this matter. Severus Snape was indeed a Death Eater, and prior to Lord Voldemort's downfall turned spy for us at great personal risk. Today he's no more a Death Eater than I am.",
Igor Karkaroff, [with demented fury] It's a lie! Severus Snape remains faithful to the Dark Lord!,
Bartemius Crouch Sr.," Silence! Unless the witness possesses any genuine name of consequence, this session is now concluded.",
Igor Karkaroff," Oh, no, no, no, no, no. I heard about one more.",
Bartemius Crouch Sr., What's that?,
Igor Karkaroff, The name...,
Bartemius Crouch Sr., Yes?,
Igor Karkaroff," I know for a fact that this person took part in the capture, and by means of the Cruciatus curse, torture of the Auror Frank Longbottom and his wife...",
Bartemius Crouch Sr., The name. Give me the wretched name!,
Igor Karkaroff," Barty Crouch! [Rita Skeeter gasps, pause] Junior.",
Barty Crouch Jr.," Get your filthy hands off of me, you pathetic little men! [He is brought before his father] Hello, father. [flicks his tongue]",
Bartemius Crouch Sr., [visibly hurt] You are no son of mine.,
Severus Snape," A rather rare herb, gillyweed. Not something found in your everyday garden. Nor is this. [He faces Harry and holds up a small bottle of a clear liquid] Know what it is?",
Harry," Bubble juice, sir?",
Harry, I haven't stolen anything.,
Snape," Don't... lie to me. Gillyweed may be innocuous, but boomslang skin, lacewing flies? You and your little friends are brewing Polyjuice Potion, and believe me, I'm going to find out why!",
Voldemort," [to the Death Eaters] Welcome, my friends. Thirteen years it's been, and yet, here you stand as if it were only yesterday. I confess myself... disappointed. Not one of you tried to find me. [angrily starts ripping off their masks] Crabbe! Macnair! Goyle! Not even you, Lucius.",
Lucius Malfoy," My Lord, had I detected any sign; a whisper of your whereabouts--",
Voldemort," Oh, there were signs, my slippery friend, and more than whispers!",
Lucius Malfoy," I assure you, my Lord, I have never renounced the old ways! The face I have been obliged to present since your... absence – that is my true mask.",
James Potter," Harry, when the connection is broken you must get to the Portkey! We can linger for a moment to give you some time but only a moment. Do you understand?",
Cedric Diggory," Harry. Take my body back, will you? Take my body back to my father.",
Lily Potter," Let go. Sweetheart, you're ready. Let go... LET GO!",
Cornelius Fudge, For God sake's Dumbledore what's happened?!,
Harry," [Crying over Cedric's body] He's back! He's back! Voldemort's back! Cedric, he asked me to bring his body back. I couldn't leave him... not there!",
Dumbledore," It's all right, Harry...it's all right. He's home, you both are.",
