"character","book","element_id","sentence_id","text"
"fred","goblet_of_fire",63,4,"said Fred excitedly, holding out a hand to pull Harry to his fee ""Yeah,"" said Harry, straightening up."
"harry","goblet_of_fire",63,4,"said Fred excitedly, holding out a hand to pull Harry to his fee ""Yeah,"" said Harry, straightening up."
"fred","goblet_of_fire",63,6,"  ""Ton-Tongue Toffee,"" said Fred brightly."
"fred","goblet_of_fire",63,29,"  ""I didn't give him anything,"" said Fred, with another evil grin."
"george","goblet_of_fire",63,43," ""No, we gave it to him because he's a great bullying git,"" said George."
"harry","goblet_of_fire",63,45,"  ""Yeah, he is, Mr. Weasley,"" said Harry earnestly."
"ron","goblet_of_fire",63,68," ""He knows where he's sleeping,"" said Ron, ""in my room, he slept there last -""  ""We can all go,"" said Hermione pointedly."
"hermione","goblet_of_fire",63,68," ""He knows where he's sleeping,"" said Ron, ""in my room, he slept there last -""  ""We can all go,"" said Hermione pointedly."
"ron","goblet_of_fire",63,69," ""Oh,"" said Ron, cottoning on."
"george","goblet_of_fire",63,71,"  ""Yeah, we'll come too,"" said George."
"ron","goblet_of_fire",63,78," ""Mum found this stack of order forms when she was cleaning Fred and George's room,"" said Ron quietly."
"ginny","goblet_of_fire",63,85,"  ""We've been hearing explosions out of their room for ages, but we never thought they were actually making things,"" said Ginny."
"ron","goblet_of_fire",63,87,"  ""Only, most of the stuff - well, all of it, really - was a bit dangerous,"" said Ron, ""and, you know, they were planning to sell it at Hogwarts to make some money, and Mum went mad at them."
"harry","goblet_of_fire",63,94," ""Hi, Percy,"" said Harry."
"percy","goblet_of_fire",63,95," ""Oh hello, Harry,"" said Percy."
"ron","goblet_of_fire",63,98,"  ""We're not thundering, ""said Ron irritably."
"percy","goblet_of_fire",63,103," ""A report for the Department of International Magical Cooperation,"" said Percy smugly."
"ron","goblet_of_fire",63,105,"Some of these foreign imports are just a shade too thin - leakages have been increasing at a rate of almost three percent a year -""  ""That'll change the world, that report will,"" said Ron."
"ron","goblet_of_fire",63,108," ""You might sneer, Ron,"" he said heatedly, ""but unless some sort of international law is imposed we might well find the market flooded with flimsy, shallow-bottomed products that seriously endanger -""  ""Yeah, yeah, all right,"" said Ron, and he started off upstairs again."
"ron","goblet_of_fire",63,115," ""Shut up, Pig,"" said Ron, edging his way between two of the four beds that had been squeezed into the room."
"harry","goblet_of_fire",63,116,"""Fred and George are in here with us, because Bill and Charlie are in their room,"" he told Harry."
"ginny","goblet_of_fire",63,120," ""Because he's being stupid,"" said Ginny, ""Its proper name is Pigwidgeon."""
"ron","goblet_of_fire",63,121,"  ""Yeah, and that's not a stupid name at all,"" said Ron sarcastically."
"harry","goblet_of_fire",63,151,"  ""Yeah, thanks a lot, "" said Harry."
"hermione","goblet_of_fire",63,159," ""I think they've stopped arguing,"" said Hermione, to cover the awkward moment, because Ginny was looking curiously from Ron to Harry."
"ron","goblet_of_fire",63,161,"  ""Yeah, all right,"" said Ron."
"bill","goblet_of_fire",63,200," ""Sorry, Perce,"" said Bill, grinning."
"percy","goblet_of_fire",63,202,"  ""Very badly,"" said Percy peevishly, and he slammed the window shut."
"percy","goblet_of_fire",63,214,"  ""Oh Bagman's likable enough, of course,"" said Percy dismissively, ""but how he ever got to be Head of Department ..."
"percy","goblet_of_fire",63,224,"  ""Oh Bertha's hopeless, all right,"" said Percy."
"bill","goblet_of_fire",63,243,"no one at the bank gives a damn how I dress as long as I bring home plenty of treasure,"" said Bill patiently."
"ginny","goblet_of_fire",63,249,"  ""I like it,"" said Ginny, who was sitting beside Bill."
"charlie","goblet_of_fire",63,253," ""It's got to be Ireland,"" said Charlie thickly, through a mouthful of potato."
"fred","goblet_of_fire",63,255,"  ""Bulgaria has got Viktor Krum, though,"" said Fred."
"charlie","goblet_of_fire",63,256," ""Krum's one decent player, Ireland has got seven,"" said Charlie shortly."
"charlie","goblet_of_fire",63,261," ""Went down to Transylvania, three hundred and ninety to ten,"" said Charlie gloomily."
"harry","goblet_of_fire",63,270," ""Yeah,"" said Harry softly, ""twice."
"percy","goblet_of_fire",63,283," ""Well, I certainly don't,"" said Percy sanctimoniously."
"harry","goblet_of_fire",64,16,"  ""Yeah,"" said Harry, smiling, ""very good."""
"fred","goblet_of_fire",64,52,"  ""Charlie had to take the test twice,"" said Fred, grinning."
"george","goblet_of_fire",64,56," ""Percy only passed two weeks ago,"" said George."
"cedric","goblet_of_fire",64,147," ""Hi,"" said Cedric, looking around at them all."
"amos","goblet_of_fire",64,167,"""This is Hermione, friend of Ron's - and Harry, another friend -""  ""Merlin's beard,"" said Amos Diggory, his eyes widening."
"harry","goblet_of_fire",64,170,"  ""Er - yeah,"" said Harry."
"amos","goblet_of_fire",64,172," ""Ced's talked about you, of course,"" said Amos Diggory."
"basil","goblet_of_fire",65,6," ""Hello there, Arthur,"" said Basil wearily."
"ginny","goblet_of_fire",65,92," ""I thought Mr. Bagman was Head of Magical Games and Sports,"" said Ginny, looking surprised."
"ron","goblet_of_fire",65,134," ""There's a tap marked on this map the Muggle gave us,"" said Ron, who had followed Harry inside the tent and seemed completely unimpressed by its extraordinary inner proportions."
"ron","goblet_of_fire",65,137,"  ""But we've got an oven,"" said Ron."
"harry","goblet_of_fire",65,183," ""Let's go and have a look,"" said Harry, pointing to a large patch of tents upfield, where the Bulgarian flag - white, green, and red - was fluttering in the breeze."
"ron","goblet_of_fire",65,186," ""Krum,"" said Ron quietly."
"hermione","goblet_of_fire",65,192,"  ""He looks really grumpy,"" said Hermione, looking around at the many Krums blinking and scowling at them."
"ron","goblet_of_fire",65,220,"  ""'Spect they go to some foreign school,"" said Ron."
"george","goblet_of_fire",65,232," ""You've been ages,"" said George when they finally got back to the Weasleys' tents."
"ron","goblet_of_fire",65,233," ""Met a few people,"" said Ron, setting the water down."
"fred","goblet_of_fire",65,235,"  ""Dad's having fun with the matches,"" said Fred."
"hermione","goblet_of_fire",65,240," ""Come here, Mr. Weasley,"" said Hermione kindly, taking the box from him, and showing him how to do it properly."
"percy","goblet_of_fire",65,254," ""Just Apparated, Dad,"" said Percy loudly."
"fred","goblet_of_fire",65,294,"""Molly wouldn't like -""  ""We'll bet thirty-seven Galleons, fifteen Sickles, three Knuts,"" said Fred as he and George quickly pooled all their money, ""that Ireland wins - but Viktor Krum gets the Snitch."
"george","goblet_of_fire",65,311," ""Cheers,"" said George, taking the slip of parchment Bagman handed him and tucking it away into the front of his robes."
"fred","goblet_of_fire",65,324,"  ""Anyone can speak Troll,"" said Fred dismissively."
"percy","goblet_of_fire",65,403," ""It's classified information, until such time as the Ministry decides to release it,""  said Percy stiffly."
"fred","goblet_of_fire",65,405,"  ""Oh shut up, Weatherby,"" said Fred."
"harry","goblet_of_fire",65,410," ""Been saving my pocket money all summer for this,"" Ron told Harry as they and Hermione strolled through the salesmen, buying souvenirs."
"ron","goblet_of_fire",65,420,"  ""Wish I hadn't bought this now,"" said Ron, gesturing at his dancing shamrock hat and gazing longingly at the Omnioculars."
"harry","goblet_of_fire",65,421," ""Three pairs,"" said Harry firmly to the wizard."
"ron","goblet_of_fire",65,422," ""No - don't bother,"" said Ron, going red."
"ron","goblet_of_fire",65,426,"  ""Fair enough,"" said Ron, grinning."
"hermione","goblet_of_fire",65,427," ""Oooh, thanks, Harry,"" said Hermione."
"harry","goblet_of_fire",66,49,"  ""Yeah, I am,"" said Harry."
"harry","goblet_of_fire",66,75,"  ""Well, it's about time he had a bit of fun,"" said Harry."
"harry","goblet_of_fire",66,90,"  ""Dobby was weirder,"" said Harry fervently."
"lucius","goblet_of_fire",66,138,"  Fudge, who wasn't listening, said, ""Lucius has just given a very generous contribution to St. Mungo's Hospital for Magical Maladies and Injuries, Arthur."
"fred","goblet_of_fire",67,2," ""Don't worry, Dad,"" said Fred gleefully, ""we've got big plans for this money."
"fred","goblet_of_fire",67,74," ""C'mon,"" said Fred, grabbing Ginny's hand and starting to pull her toward the wood."
"malfoy","goblet_of_fire",67,95," ""Language, Weasley,"" said Malfoy, his pale eyes glittering."
"malfoy","goblet_of_fire",67,101,"""Granger, they're after Muggles, ""said Malfoy."
"malfoy","goblet_of_fire",67,108," ""Have it your own way, Potter,"" said Malfoy, grinning maliciously."
"hermione","goblet_of_fire",67,113," ""Never mind, Ron,"" said Hermione quickly, seizing Ron's arm to restrain him as he took a step toward Malfoy."
"hermione","goblet_of_fire",67,129,"  ""Oh come on,"" said Hermione, with a disgusted look at Malfoy, ""let's go and find the others."""
"malfoy","goblet_of_fire",67,130,"  ""Keep that big bushy head down, Granger,"" sneered Malfoy."
"hermione","goblet_of_fire",67,148,"  ""Beauxbatons,"" muttered Hermione."
"hermione","goblet_of_fire",67,151," ""They must go to Beauxbatons,"" said Hermione."
"harry","goblet_of_fire",67,163,"right,"" said Harry."
"ron","goblet_of_fire",67,164," ""Fred and George can't have gone that far,"" said Ron, pulling out his wand, lighting it like Hermione's, and squinting up the path."
"ron","goblet_of_fire",67,173," ""Maybe it's back in the tent,"" said Ron."
"harry","goblet_of_fire",67,176," ""Yeah,"" said Harry, ""maybe."
"harry","goblet_of_fire",67,190,"  ""Bet she didn't ask permission to hide,"" said Harry."
"ron","goblet_of_fire",67,244," ""Well - there's a sort of riot going on,"" said Ron."
"ron","goblet_of_fire",67,258," ""He was a great Beater, though,"" said Ron, leading the way off the path into a small clearing, and sitting down on a patch of dry grass at the foot of a tree."
"hermione","goblet_of_fire",67,264," ""I hope the others are okay,"" said Hermione after a while."
"ron","goblet_of_fire",67,265," ""They'll be fine,"" said Ron."
"harry","goblet_of_fire",67,266," ""Imagine if your dad catches Lucius Malfoy,"" said Harry, sitting down next to Ron and watching the small figure of Krum slouching over the fallen leaves."
"ron","goblet_of_fire",67,268,"  ""That'd wipe the smirk off old Draco's face, all right,"" said Ron."
"hermione","goblet_of_fire",67,269," ""Those poor Muggles, though,"" said Hermione nervously."
"ron","goblet_of_fire",67,271,"  ""They will,"" said Ron reassuringly."
"hermione","goblet_of_fire",67,343," ""Over there,"" said Hermione shakily, pointing at the place where they had heard the voice."
"harry","goblet_of_fire",67,479," ""I didn't drop it there, anyway,"" said Harry, jerking his thumb toward the trees beneath  the skull."
"harry","goblet_of_fire",67,500,"  ""No,"" said Harry, shaking his head."
"ron","goblet_of_fire",67,502,"  ""Yeah, it was a human voice,"" said Ron."
"ron","goblet_of_fire",67,633,"  ""Well, she's not,"" said Ron."
"ron","goblet_of_fire",67,639,"  ""We lost them in the dark,"" said Ron."
"percy","goblet_of_fire",67,669," ""Mr. Crouch's elf"" said Percy, sounding thunderstruck."
"hermione","goblet_of_fire",67,695,"  ""I told you, it's You-Know-Who's symbol, Ron,"" said Hermione, before anyone else could answer."
"ron","goblet_of_fire",67,702,"  ""I don't get it,"" said Ron, frowning."
"bill","goblet_of_fire",67,732,"  ""It's what You-Know-Who's supporters called themselves,"" said Bill."
