Book,Character,House,Text
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"  'Excellent,' said Lupin, looking up as Tonks and Harry entered."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"Harry, I've left a letter telling your aunt and uncle not to worry - '    They won't,' said Harry."
Book_Order_Of_The_Phoenix,Book_Tonks,Hufflepuff,"  'Nice one, Mad-Eye,' said Tonks appreciatively, staring at Harry's midriff."
Book_Order_Of_The_Phoenix,Book_Tonks,Hufflepuff,"    'Stop being so cheerful, Mad-Eye, he'll think we're not taking this seriously,' said Tonks, as she strapped Harry's trunk and Hedwig's cage into a harness hanging from her broom."
Book_Order_Of_The_Phoenix,Book_Kingsley,Hufflepuff,"'Our job's to deliver him safely to Headquarters and if we die in the attempt - '    'No one's going to die,' said Kingsley Shacklebolt in his deep, calming voice."
Book_Order_Of_The_Phoenix,Book_Tonks,Hufflepuff,"shouted Tonks angrily, 'we'll get soaked, Mad-Eye!'"
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"    'Think about what you've just memorised,' said Lupin quietly."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"When we heard - and that Ministry hearing - it's just outrageous, I've looked it all up, they can't expel you, they just can't, there's provision in the Decree for the Reasonable Restriction of Underage Sorcery for the use of magic in life-threatening situations - '    'Let him breathe, Hermione,' said Ron, grinning as he closed the door behind Harry."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'She's been in a right state,' said Ron."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"'Sorry about that, but I wanted answers, you know - '    'We wanted to give them to you, mate,' said Ron."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"'Hermione was going spare, she kept saying you'd do something stupid if you were stuck all on your own without news, but Dumbledore made us - '    '- swear not to tell me,' said Harry."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'He seemed to think it was best,' said Hermione rather breathlessly."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Right,' said Harry."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'He was so angry,' said Hermione, in an almost awestruck voice."
Book_Order_Of_The_Phoenix,Book_Dumbledore,Gryffindor,"  'We told Dumbledore we wanted to tell you what was going on,' said Ron."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'We told Dumbledore we wanted to tell you what was going on,' said Ron."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Maybe he thinks I can't be trusted,' said Harry, watching their expressions."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Don't be thick,' said Ron, looking highly disconcerted."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Headquarters of the Order of the Phoenix,' said Ron at once."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'It's a secret society,' said Hermione quickly 'Dumbledore's in charge, he founded it."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Quite a few people - '    'We've met about twenty of them,' said Ron, 'but we think there are more.'"
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Er,' said Ron."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'We've told you, the Order don't let us in on their meetings,' said Hermione nervously 'So we don't know the details - but we've got a general idea,' she added hastily, seeing the look on Harry's face."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Fred and George have invented Extendable Ears, see,' said Ron."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"We know some of the Order are following known Death Eaters, keeping tabs on them, you know - '    'Some of them are working on recruiting more people to the Order - ' said Hermione."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'And some of them are standing guard over something,' said Ron."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Oh, yeah,' said Ron, with a look of dawning comprehension."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'We have,' said Hermione quickly."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"  'Hello, Harry' said George, beaming at him."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"    'You don't want to bottle up your anger like that, Harry, let it all out,' said Fred, also beaming."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"  'With distinction,' said Fred, who was holding what looked like a piece of very long, flesh-coloured string."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'It would have taken you about thirty seconds longer to walk down the stairs,' said Ron."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"  'Time is Galleons, little brother,' said Fred."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'You want to be careful,' said Ron, staring at the Ear, 'if Mum sees one of them again ."
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,"  'Tonks told me how to find out,' said Ginny."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"    'Yeah,' said George, carefully closing the door and sitting down on one of the beds; Fred and Ginny followed."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"    'Git,' said Fred idly    'He's on our side now,' said Hermione reprovingly."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Git,' said Fred idly    'He's on our side now,' said Hermione reprovingly."
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,"    'Bill doesn't like him, either,' said Ginny, as though that settled the matter."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"    'He applied for a desk job so he could come home and work for the Order,' said Fred."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"'She's got a job at Gringotts to eemprove 'er Eeenglish -    'And Bill's been giving her a lot of private lessons,' sniggered Fred."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"  'Charlie's in the Order, too,' said George, 'but he's still in Romania."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'Whatever you do, don't mention Percy in front of Mum and Dad,' Ron told Harry in a tense voice."
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,"  'It's been awful,' said Ginny sadly."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"  'I think we're well shot of him,' said George, with an uncharacteristically ugly look on his face."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"  'Percy and Dad had a row,' said Fred."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'It was the first week back after term ended,' said Ron."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"  'Yeah, we were all surprised,' said George, 'because Percy got into a load of trouble about Crouch, there was an inquiry and everything."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    That's exactly what we wondered,' said Ron, who seemed very keen to keep normal conversation going now that Harry had stopped yelling."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"    'Only Dad wasn't,' said Fred grimly."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"  'Well, apparently Fudge has been storming round the Ministry checking that nobody's having any contact with Dumbledore,' said George."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"  'Dumbledore's name is mud with the Ministry these days, see,' said Fred."
Book_Order_Of_The_Phoenix,Book_George,Gryffindor,"    'Dad says Fudge has made it clear that anyone who's in league with Dumbledore can clear out their desks,' said George."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'I know,' said Ron in a low voice."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  'Mums been in a right state,' said Ron dully."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'But Percy must know Voldemort's back,' said Harry slowly."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'Yeah, well, your name got dragged into the row,' said Ron, shooting Harry a furtive look."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'Percy takes the Daily Prophet seriously,' said Hermione tartly, and the others all nodded."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'Not cover to cover,' said Harry defensively."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'But I'd have seen - '    'Not if you've only been reading the front page, you wouldn't,' said Hermione, shaking her head."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"    'It's quite nasty, actually,' said Hermione in a voice of forced calm."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Yeah,' said Harry, who was not likely to forget Rita Skeeter's stories about him in a hurry."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'Well, they're writing about you as though you're this deluded, attention-seeking person who thinks he's a great tragic hero or something,' said Hermione, very fast, as though it would be less unpleasant for Harry to hear these facts quickly."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'I know you don't,' said Hermione quickly, looking frightened."
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,"Don't I hey think I'd rather it'd never- '    'We know, Harry' said Ginny earnestly."
Book_Order_Of_The_Phoenix,Book_Hermione,Gryffindor,"  'And of course, they didn't report a word about the Dementors attacking you,' said Hermione."
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,"    'Crookshanks,' said Ginny unblushingly."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"he muttered, but Ron shook his head, and Hermione said quietly, 'We knew you'd be angry, Harry, we really don't blame you, but you've got to understand, we did try to persuade Dumbledore -    'Yeah, I know,' said Harry shortly."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"  The house-elf who lives here,' said Ron."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'His life's ambition is to have his head cut off and stuck up on plaque just like his mother,' said Ron irritably."
Book_Order_Of_The_Phoenix,Book_Ron,Gryffindor,"    'Yeah, yeah,' said Ron."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'Snape never eats here,' Ron told Harry quietly."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    'My dear old mum, yeah,' said Sirius."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"This was my parents' house,' said Sirius."
Book_Order_Of_The_Phoenix,Book_Tonks,Hufflepuff,"    'He tried,' said Tonks, striding over to help Bill and immediately toppling a candle on to the last piece of parchment."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  'Sit down, Harry' said Sirius."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  The meeting's over, Dung,' said Sirius, as they all sat down around him at the table."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'Yeah,' said Harry."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"  'No,' said Harry, 'I haven't seen anyone.'"
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    'No, it's been lousy,' said Harry."
Book_Order_Of_The_Phoenix,Book_Harry,Gryffindor,"    There was something about the slightly flattened tone of voice in which Sirius uttered Dumbledore's name that told Harry that Sirius, too, was not very happy with the Headmaster."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  'Oh yeah,' said Sirius sarcastically."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  Trying to make this place fit for human habitation,' said Sirius, waving a hand around the dismal kitchen."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    'Yes,' said Sirius, surveying it with distaste."
Book_Order_Of_The_Phoenix,Book_Bill,Gryffindor,"  'Let's eat,' said Bill quickly."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"  'It looks wonderful, Molly,' said Lupin, ladling stew on to a plate lor her and handing it across the table."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    'Whatever you like,' said Sirius indifferently."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    'I look forward to it,' said Sirius."
Book_Order_Of_The_Phoenix,Book_Bill,Gryffindor,"  They're not giving anything away yet,' said Bill."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"    'I think it depends what they're offered,' said Lupin."
Book_Order_Of_The_Phoenix,Book_Bill,Gryffindor,"    'He's feeling pretty anti-wizard at the moment,' said Bill, 'he hasn't stopped raging about the Bagman business, he reckons the Ministry did a cover-up, those goblins never got their gold from him, you know - '    A gale of laughter from the middle of the table drowned the rest of Bill's words."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  'Molly doesn't approve of Mundungus,' said Sirius in an undertone."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  'Not just yet, Molly,' said Sirius, pushing away his empty plate and turning to look at Harry."
Book_Order_Of_The_Phoenix,Book_Fred,Gryffindor,"  ' ""You're too young, you're not in the Order,"" ' said Fred, in a high-pitched voice that sounded uncannily like his mother's."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    'It's not my fault you haven't been told what the Order's doing,' said Sirius calmly, 'that's your parents' decision."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  'I don't intend to tell him more than he needs to know, Molly,' said Sirius."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"'He's only fifteen and - '    'And he's dealt with as much as most in the Order,' said Sirius, 'and more than some.'"
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    'I'm perfectly clear who he is, thanks, Molly,' said Sirius coldly."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"    'Personally,' said Lupin quietly, looking away from Sirius at last, as Mrs Weasley turned quickly to him, hopeful that finally she was about to get an ally, 'I think it better that Harry gets the facts - 'not all the facts, Molly, but the general picture - from us, rather than a garbled version from ."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"I'll just say this: Dumbledore must have had his reasons for not wanting Harry to know too much, and speaking as someone who has Harry's best interests at heart -'    'He's not your son,' said Sirius quietly."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"  'Molly, you're not the only person at this table who cares about Harry,' said Lupin sharply."
Book_Order_Of_The_Phoenix,Book_Ginny,Gryffindor,wailed Ginny    'NO!'
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    That's because there haven't been any funny deaths yet,' said Sirius, 'not as far as we know, anyway ."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"    'More than he thinks we do, anyway,' said Lupin."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"  'Because he doesn't want to draw attention to himself,' said Sirius."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"    'Or rather, you messed it up for him,' said Lupin, with a satisfied smile."
Book_Order_Of_The_Phoenix,Book_Lupin,Gryffindor,"    'And the very last person he wanted alerted to his return the moment he got back was Dumbledore,' said Lupin."
Book_Order_Of_The_Phoenix,Book_Sirius,Gryffindor,"    Thanks to you, Dumbledore was able to recall the Order of the Phoenix about an hour after Voldemort returned,' said Sirius."
